,ID,Stock,Description
16,300939,秋田微,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,300940,南极光,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
18,300941,创识科技,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
19,300942,易瑞生物,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
20,300943,春晖智控,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
21,300945,曼卡龙,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
22,300946,恒而达,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,300947,德必集团,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,300948,冠中生态,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
25,300949,奥雅设计,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
26,300950,德固特,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,300951,博硕科技,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
28,300952,恒辉安防,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
29,300953,震裕科技,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
0,300955,嘉亨家化,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
1,300956,英力股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
2,300957,贝泰妮,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
3,300958,建工修复,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,300959,线上线下,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
5,300960,通业科技,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,300961,深水海纳,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
7,300962,中金辐照,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,300963,中洲特材,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
9,300964,本川智能,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
10,300965,恒宇信通,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
11,300966,共同药业,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
12,300967,晓鸣股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
13,300968,格林精密,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
14,300969,恒帅股份,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
15,300970,华绿生物,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
16,300971,博亚精工,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
17,300972,万辰生物,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
18,300973,立高食品,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
19,300975,商络电子,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,300976,达瑞电子,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
21,300977,深圳瑞捷,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
22,300978,东箭科技,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,300979,华利集团,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
24,300980,祥源新材,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,300981,中红医疗,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
26,300982,苏文电能,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
27,300983,尤安设计,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
28,300984,金沃股份,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,300985,致远新能,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
0,300986,志特新材,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
1,300987,川网传媒,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
2,300988,津荣天宇,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
3,300989,蕾奥规划,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
4,300990,同飞股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
5,300991,创益通,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,300992,泰福泵业,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
7,300993,玉马遮阳,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
8,300994,久祺股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
9,300995,奇德新材,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
10,300996,普联软件,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
11,300997,欢乐家,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
12,300998,宁波方正,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
13,300999,金龙鱼,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,301000,肇民科技,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
15,301001,凯淳股份,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
16,301002,崧盛股份,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
17,301003,江苏博云,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
18,301004,嘉益股份,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
19,301005,超捷股份,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
20,301006,迈拓股份,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
21,301007,德迈仕,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
22,301008,宏昌科技,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
23,301009,可靠股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
24,301010,晶雪节能,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
25,301011,华立科技,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,301012,扬电科技,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
27,301013,利和兴,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
28,301015,百洋医药,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
29,301016,雷尔伟,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
0,301017,漱玉平民,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
1,301018,申菱环境,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
2,301019,宁波色母,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
3,301020,密封科技,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
4,301021,英诺激光,近日消息面一般，主力资金有介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
5,301022,海泰科,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,301023,江南奕帆,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
7,301024,霍普股份,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
8,301025,读客文化,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
9,301026,浩通科技,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿减弱。
10,301027,华蓝集团,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
11,301028,东亚机械,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
12,301029,怡合达,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
13,301030,仕净科技,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
14,301031,中熔电气,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿增强。
15,301032,新柴股份,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
16,301033,迈普医学,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
17,301035,润丰股份,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
18,301036,双乐股份,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
19,301037,保立佳,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
20,301038,深水规院,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
21,301039,中集车辆,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
22,301040,中环海陆,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
23,301041,金百泽,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
24,301042,安联锐视,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
25,301043,绿岛风,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
26,301045,天禄科技,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
27,301046,能辉科技,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿减弱。
28,301047,义翘神州,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
29,301048,金鹰重工,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
0,301049,超越科技,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
1,301050,雷电微力,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
2,301051,信濠光电,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
3,301052,果麦文化,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
4,301053,远信工业,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
5,301055,张小泉,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
6,301056,森赫股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
7,301057,汇隆新材,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
8,301058,中粮工科,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
9,301059,金三江,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
10,301060,兰卫医学,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
11,301061,匠心家居,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
12,301062,上海艾录,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
13,301063,海锅股份,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
14,301065,本立科技,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
15,301066,万事利,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
16,301067,显盈科技,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
17,301068,大地海洋,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
18,301069,凯盛新材,近日消息面一般，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿减弱。
19,301070,开勒股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
20,301071,力量钻石,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
21,301072,中捷精工,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
22,301073,君亭酒店,近日消息面无变化，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
23,301075,多瑞医药,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
24,301076,新瀚新材,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
25,301077,星华反光,近日消息面活跃，主力资金有明显流出迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
26,600000,浦发银行,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,600004,白云机场,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
28,600006,东风汽车,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
29,600007,中国国贸,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
0,600008,首创环保,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
1,600009,上海机场,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
2,600010,包钢股份,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
3,600011,华能国际,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,600012,皖通高速,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
5,600015,华夏银行,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,600016,民生银行,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
7,600017,日照港,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,600018,上港集团,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
9,600019,宝钢股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
10,600020,中原高速,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
11,600021,上海电力,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
12,600022,山东钢铁,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿减弱。
13,600023,浙能电力,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,600025,华能水电,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
15,600026,中远海能,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
16,600027,华电国际,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,600028,中国石化,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
18,600029,南方航空,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
19,600030,中信证券,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
20,600031,三一重工,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。
21,600032,浙江新能,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
22,600033,福建高速,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,600035,楚天高速,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
24,600036,招商银行,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿增强。
25,600037,歌华有线,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,600038,中直股份,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,600039,四川路桥,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
28,600048,保利发展,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿减弱。
29,600050,中国联通,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,600051,宁波联合,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,600052,浙江广厦,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
2,600053,九鼎投资,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
3,600054,黄山旅游,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
4,600055,万东医疗,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
5,600056,中国医药,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,600057,厦门象屿,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
7,600058,五矿发展,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,600059,古越龙山,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
9,600060,海信视像,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
10,600061,国投资本,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
11,600062,华润双鹤,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
12,600063,皖维高新,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
13,600064,南京高科,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,600066,宇通客车,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,600067,冠城大通,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
16,600068,葛洲坝,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。
17,600070,浙江富润,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
18,600071,凤凰光学,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
19,600072,中船科技,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,600073,上海梅林,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
21,600075,新疆天业,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
22,600076,康欣新材,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
23,600077,宋都股份,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
24,600078,*ST澄星,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
25,600079,人福医药,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
26,600080,金花股份,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
27,600081,东风科技,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
28,600082,海泰发展,近日消息面无变化，主力资金无明显迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
29,600083,*ST博信,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
0,600084,*ST中葡,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
1,600085,同仁堂,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
2,600086,退市金钰,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。
3,600088,中视传媒,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
4,600089,特变电工,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
5,600090,*ST济堂,近日消息面无变化，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
6,600091,*ST明科,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。
7,600093,*ST易见,近日消息面无变化，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
8,600094,大名城,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。
9,600095,湘财股份,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
10,600096,云天化,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿减弱。
11,600097,开创国际,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
12,600098,广州发展,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
13,600099,林海股份,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
14,600100,同方股份,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
15,600101,明星电力,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
16,600103,青山纸业,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
17,600104,上汽集团,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。
18,600105,永鼎股份,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
19,600106,重庆路桥,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
20,600107,美尔雅,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
21,600108,亚盛集团,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。
22,600109,国金证券,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。
23,600110,诺德股份,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。
24,600111,北方稀土,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿减弱。
25,600112,*ST天成,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
26,600113,浙江东日,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。
